Customer_ID,Age,Gender,Region,Policy_Type,Policy_Duration_Years,Annual_Premium,Vehicle_Age,Incident_Type,Claim_Amount,Number_of_Previous_Claims,Claim_Approved
CUST00386,66,Male,South,Basic,4,42372,14,Fire,6490,4,0
CUST00387,63,Male,North,Premium,5,41192,8,Theft,22719,0,0
CUST00388,48,Male,South,Premium,13,19628,4,Theft,50200,0,0
CUST00389,52,Male,South,Gold,12,49629,3,Fire,39684,0,1
CUST00390,50,Female,South,Basic,5,17501,6,Fire,19894,1,0
CUST00391,69,Female,East,Basic,5,35131,4,Accident,31837,0,1
CUST00392,38,Male,West,Gold,4,28566,7,Accident,53812,3,1
CUST00393,49,Female,South,Gold,1,28824,7,Natural Disaster,68282,4,0
CUST00394,40,Female,West,Premium,14,7812,12,Fire,74706,4,1
CUST00395,50,Male,North,Premium,10,37812,1,Accident,57132,0,0
CUST00396,20,Female,North,Basic,8,32326,12,Theft,79425,4,1
CUST00397,35,Female,South,Premium,3,14402,14,Accident,61161,0,1
CUST00398,42,Female,North,Basic,2,31325,4,Fire,20104,0,1
CUST00399,59,Female,West,Basic,9,46553,9,Accident,16140,4,0
CUST00400,48,Female,East,Gold,7,31000,7,Fire,9152,4,0
CUST00401,20,Female,South,Basic,9,29259,2,Accident,49486,3,1
CUST00402,57,Female,North,Basic,13,6926,6,Natural Disaster,39147,2,1
CUST00403,63,Female,West,Gold,2,5856,2,Natural Disaster,9666,3,1
CUST00404,41,Male,West,Basic,9,10988,14,Theft,35726,3,0
CUST00405,67,Male,North,Gold,10,13743,5,Theft,49689,4,0
CUST00406,49,Female,West,Gold,9,9138,1,Fire,47116,3,0
CUST00407,64,Female,West,Premium,11,48848,5,Fire,72420,4,0
CUST00408,39,Male,South,Basic,9,21082,5,Fire,78848,1,0
CUST00409,40,Female,West,Basic,10,38374,7,Accident,4820,0,1
CUST00410,19,Female,North,Basic,13,13863,4,Accident,5322,2,1
CUST00411,44,Male,South,Basic,10,42790,13,Accident,39235,1,0
CUST00412,59,Male,North,Basic,4,34807,0,Theft,60961,0,0
CUST00413,19,Male,East,Gold,10,27118,14,Fire,51356,0,0
CUST00414,43,Female,North,Basic,3,10149,7,Accident,25923,2,1
CUST00415,34,Female,North,Premium,6,43079,11,Theft,34750,3,1
CUST00416,57,Male,South,Basic,3,7484,8,Natural Disaster,22983,0,1
CUST00417,50,Male,West,Premium,11,30191,0,Fire,6905,2,0
CUST00418,26,Female,North,Gold,9,48809,4,Natural Disaster,56483,4,0
CUST00419,60,Male,South,Basic,3,25791,11,Theft,26028,0,1
CUST00420,65,Female,East,Basic,2,8807,5,Fire,70609,0,0
CUST00421,56,Female,South,Premium,8,31648,3,Accident,53046,3,1
CUST00422,46,Male,South,Premium,6,36090,13,Theft,3234,3,1
CUST00423,59,Male,West,Premium,8,30100,10,Natural Disaster,74167,4,1
CUST00424,43,Female,North,Basic,13,35949,1,Natural Disaster,56011,0,0
CUST00425,52,Male,East,Basic,7,40941,4,Natural Disaster,13061,3,1
CUST00426,67,Male,South,Gold,3,22857,13,Theft,50253,2,0
CUST00427,42,Male,North,Gold,8,32850,13,Theft,45667,0,1
CUST00428,41,Male,North,Basic,10,47967,3,Fire,59796,2,1
CUST00429,30,Female,South,Gold,1,7412,12,Fire,65065,1,1
CUST00430,24,Female,North,Basic,1,8182,6,Natural Disaster,77386,4,0
CUST00431,53,Female,South,Basic,13,25948,5,Theft,31638,3,0
CUST00432,62,Female,South,Basic,13,38782,2,Fire,24884,1,1
CUST00433,37,Male,South,Basic,10,22253,8,Theft,31697,3,1
CUST00434,18,Male,East,Premium,13,44681,13,Accident,8114,1,1
CUST00435,25,Female,South,Basic,8,40495,3,Theft,31550,3,1
CUST00436,63,Female,West,Basic,13,7852,14,Natural Disaster,8469,4,1
CUST00437,33,Male,North,Premium,9,46845,10,Theft,48771,0,1
CUST00438,31,Female,East,Premium,10,23992,4,Natural Disaster,7492,2,0
CUST00439,29,Female,North,Premium,6,6273,13,Fire,2971,1,1
CUST00440,68,Male,East,Gold,5,12649,2,Fire,47350,2,0
CUST00441,40,Female,West,Basic,2,34002,7,Fire,10644,2,0
CUST00442,32,Male,East,Premium,11,39723,10,Accident,65194,3,1
CUST00443,45,Male,East,Premium,9,13778,6,Natural Disaster,13534,0,0
CUST00444,51,Female,East,Premium,6,29776,10,Accident,13768,3,1
CUST00445,19,Male,North,Basic,8,9549,10,Accident,23625,2,0
CUST00446,49,Female,South,Basic,9,20863,14,Fire,29660,4,1
CUST00447,40,Male,North,Gold,9,16809,6,Natural Disaster,76176,0,1
CUST00448,39,Female,South,Basic,8,13302,7,Theft,21032,0,0
CUST00449,68,Female,North,Gold,12,13100,6,Theft,65935,2,1
CUST00450,42,Female,West,Premium,10,7911,2,Natural Disaster,38892,3,1
CUST00451,39,Male,West,Premium,8,17091,2,Theft,75186,4,1
CUST00452,39,Male,East,Gold,3,14099,1,Fire,69379,1,1
CUST00453,66,Female,West,Premium,13,10663,12,Fire,25357,3,0
CUST00454,69,Male,East,Basic,3,34904,0,Accident,1497,0,1
CUST00455,59,Female,South,Premium,2,33291,4,Fire,3134,3,1
CUST00456,23,Female,West,Gold,1,49649,11,Theft,19833,1,1
CUST00457,32,Male,South,Basic,4,46066,3,Accident,71948,4,1
CUST00458,60,Female,North,Basic,2,41104,14,Natural Disaster,33666,4,0
CUST00459,54,Male,South,Basic,14,44137,12,Natural Disaster,57600,1,1
CUST00460,50,Female,North,Gold,14,7534,10,Accident,70828,1,0
CUST00461,25,Male,South,Basic,2,7226,1,Fire,1026,2,1
CUST00462,61,Female,South,Premium,13,14585,0,Accident,13108,0,1
CUST00463,61,Female,West,Basic,11,32260,13,Accident,15470,2,0
CUST00464,22,Male,South,Basic,11,32411,13,Fire,30785,3,0
CUST00465,56,Female,West,Premium,5,37934,2,Natural Disaster,3253,1,1
CUST00466,21,Female,West,Basic,4,15902,12,Accident,65538,2,1
CUST00467,23,Male,East,Premium,1,41392,5,Natural Disaster,65889,0,1
CUST00468,62,Female,East,Premium,9,23731,12,Theft,21026,0,1
CUST00469,49,Male,North,Gold,14,22788,1,Fire,53807,1,1
CUST00470,69,Female,South,Basic,4,36126,9,Theft,63878,2,0
CUST00471,47,Male,North,Gold,5,47485,14,Natural Disaster,45258,4,0
CUST00472,64,Female,South,Premium,7,7774,12,Theft,47147,1,0
CUST00473,52,Female,East,Gold,2,14017,6,Theft,46417,3,0
CUST00474,57,Female,East,Basic,8,30700,10,Theft,2086,2,0
CUST00475,69,Male,South,Premium,11,30144,6,Accident,25406,2,0
CUST00476,33,Male,South,Gold,2,34910,10,Accident,76443,1,0
CUST00477,30,Male,East,Gold,11,47918,2,Fire,73659,2,1
CUST00478,67,Male,East,Basic,10,41507,13,Natural Disaster,8084,2,1
CUST00479,59,Female,North,Basic,5,31685,0,Natural Disaster,54493,3,1
CUST00480,47,Female,East,Basic,13,29402,8,Fire,23805,3,1
CUST00481,36,Male,South,Basic,12,42232,10,Natural Disaster,62786,4,1
CUST00482,34,Male,North,Basic,2,35063,4,Natural Disaster,15248,3,1
CUST00483,36,Male,South,Basic,2,29125,1,Theft,71003,4,1
CUST00484,45,Female,West,Gold,4,29020,14,Theft,26384,3,0
CUST00485,43,Male,North,Basic,4,36703,7,Natural Disaster,3896,4,0
CUST00486,54,Male,South,Premium,13,36769,11,Fire,11362,3,0
CUST00487,43,Female,East,Basic,8,18746,9,Fire,57032,3,1
CUST00488,40,Female,West,Basic,13,9094,9,Natural Disaster,62022,1,0
CUST00489,26,Male,South,Basic,6,7930,3,Fire,9937,3,0
CUST00490,29,Female,North,Basic,10,38531,10,Fire,48391,4,0
CUST00491,18,Male,South,Premium,8,35755,9,Theft,39696,1,0
CUST00492,18,Female,West,Gold,13,35105,11,Fire,54954,4,1
CUST00493,64,Male,North,Basic,7,16552,6,Accident,12226,3,1
CUST00494,51,Male,West,Basic,13,41218,13,Theft,17858,3,0
CUST00495,49,Male,South,Basic,10,24779,12,Accident,57848,4,1
CUST00496,65,Male,East,Gold,4,34000,4,Natural Disaster,40300,2,1
CUST00497,42,Female,East,Premium,2,25103,12,Fire,42470,1,1
CUST00498,57,Female,South,Premium,9,19102,2,Accident,26113,1,1
CUST00499,62,Female,South,Premium,2,6861,9,Fire,53096,3,0
CUST00500,18,Female,South,Gold,1,48574,7,Accident,23016,1,1
CUST00501,33,Male,North,Basic,8,37682,1,Theft,71920,4,1
CUST00502,56,Male,West,Basic,10,18283,0,Natural Disaster,18750,3,0
CUST00503,22,Female,West,Gold,9,30597,4,Accident,18445,1,1
CUST00504,39,Female,West,Premium,1,17436,10,Theft,36075,0,0
CUST00505,46,Female,South,Premium,7,33424,3,Natural Disaster,17691,1,1
CUST00506,20,Female,West,Premium,2,13890,10,Accident,75724,4,0
CUST00507,29,Female,South,Basic,6,43297,9,Accident,26860,1,1
CUST00508,43,Male,North,Premium,13,13299,14,Theft,31171,2,1
CUST00509,33,Male,East,Premium,11,46348,6,Natural Disaster,30421,2,1
CUST00510,68,Male,South,Basic,5,46384,14,Natural Disaster,43089,3,0
CUST00511,54,Female,South,Premium,1,16157,12,Theft,32990,2,1
CUST00512,39,Female,East,Gold,2,34763,8,Fire,66839,4,1
CUST00513,46,Female,East,Basic,2,37687,5,Theft,7486,0,0
CUST00514,31,Female,North,Basic,10,15191,10,Natural Disaster,72102,0,1
CUST00515,45,Male,West,Basic,10,16767,0,Theft,70427,3,0
CUST00516,22,Male,South,Premium,6,22911,14,Fire,10046,3,0
CUST00517,64,Female,West,Basic,11,33629,7,Theft,30741,2,1
CUST00518,66,Male,South,Premium,12,39794,1,Theft,60089,4,1
CUST00519,47,Male,North,Gold,1,31944,3,Accident,6724,2,0
CUST00520,63,Female,East,Basic,11,48726,2,Fire,49347,4,1
CUST00521,69,Female,North,Gold,13,39623,5,Natural Disaster,23664,4,1
CUST00522,22,Female,East,Gold,4,22981,1,Fire,71886,0,0
CUST00523,29,Female,West,Basic,12,10958,4,Natural Disaster,10164,4,1
CUST00524,33,Female,West,Basic,10,19705,10,Natural Disaster,75906,1,0
CUST00525,43,Female,North,Gold,11,35636,8,Accident,33872,4,1
CUST00526,43,Male,East,Gold,5,47876,14,Fire,60879,0,0
CUST00527,65,Male,North,Basic,2,30152,2,Accident,48037,2,1
CUST00528,38,Female,East,Basic,2,43529,1,Theft,23985,4,1
CUST00529,56,Male,East,Basic,7,5688,1,Fire,58868,1,0
CUST00530,53,Female,West,Gold,7,30365,14,Theft,78925,3,1
CUST00531,50,Female,West,Basic,6,34663,8,Fire,20347,2,1
CUST00532,47,Female,East,Premium,1,44074,5,Natural Disaster,42623,3,0
CUST00533,54,Female,East,Gold,12,42840,1,Theft,17360,1,0
CUST00534,40,Male,East,Basic,13,22739,2,Fire,15214,0,1
CUST00535,27,Female,West,Premium,12,15909,14,Fire,28222,0,1
CUST00536,22,Male,West,Basic,3,17713,13,Theft,73279,2,0
CUST00537,53,Female,South,Gold,9,17614,0,Accident,35303,4,1
CUST00538,51,Female,East,Basic,10,47089,1,Fire,15698,4,0
CUST00539,69,Female,South,Premium,1,37561,14,Accident,30602,3,1
CUST00540,48,Male,East,Premium,2,25734,1,Accident,15947,0,0
CUST00541,27,Female,West,Basic,8,35709,10,Accident,53338,4,1
CUST00542,36,Female,South,Basic,7,27885,1,Accident,36537,4,1
CUST00543,49,Female,South,Basic,9,11086,6,Accident,23469,0,1
CUST00544,18,Male,North,Basic,10,17731,2,Natural Disaster,7486,0,1
CUST00545,22,Male,East,Gold,12,25592,12,Accident,73777,1,1
CUST00546,62,Male,West,Gold,12,18341,14,Natural Disaster,20371,3,1
CUST00547,21,Female,North,Basic,4,44435,13,Fire,33524,0,0
CUST00548,33,Male,North,Premium,4,17976,10,Natural Disaster,66101,1,1
CUST00549,41,Female,East,Premium,7,22374,3,Natural Disaster,23474,0,0
CUST00550,33,Male,North,Gold,1,17333,1,Accident,79203,2,1
CUST00551,19,Male,East,Basic,10,10290,4,Fire,48141,2,0
CUST00552,66,Female,North,Basic,12,28586,13,Fire,5405,2,0
CUST00553,45,Male,East,Basic,9,21340,8,Fire,3153,0,0
CUST00554,49,Female,West,Premium,2,40655,11,Theft,26131,4,1
CUST00555,44,Female,East,Basic,1,19560,8,Natural Disaster,20680,4,0
CUST00556,37,Male,East,Basic,7,28997,6,Accident,54644,2,1
CUST00557,41,Female,South,Basic,6,6340,11,Theft,29283,3,1
CUST00558,29,Female,West,Premium,12,49697,7,Accident,61357,1,0
CUST00559,67,Male,West,Basic,3,31013,12,Theft,20646,2,1
CUST00560,52,Male,West,Basic,1,37862,13,Fire,40804,1,1
CUST00561,50,Female,North,Basic,12,27282,4,Theft,17036,1,1
CUST00562,50,Male,South,Basic,5,24076,4,Fire,7726,2,1
CUST00563,68,Female,West,Premium,10,45894,11,Theft,42160,4,1
CUST00564,60,Female,North,Basic,14,24665,2,Accident,19274,3,0
CUST00565,54,Male,North,Basic,4,15923,5,Accident,11168,2,1
CUST00566,29,Male,North,Premium,5,44821,0,Theft,16103,1,0
CUST00567,20,Male,South,Basic,1,15935,2,Natural Disaster,31567,0,0
CUST00568,18,Male,North,Basic,1,29041,10,Natural Disaster,79743,0,0
CUST00569,50,Female,South,Gold,5,17467,1,Theft,24691,1,0
CUST00570,57,Female,East,Basic,6,16073,6,Natural Disaster,70092,2,0
CUST00571,27,Male,North,Basic,5,12691,8,Accident,41072,4,1
CUST00572,60,Male,West,Basic,2,29490,3,Natural Disaster,55118,2,1
CUST00573,61,Female,North,Basic,9,20688,6,Theft,34133,3,0
CUST00574,46,Female,East,Premium,5,37969,7,Natural Disaster,16893,0,0
CUST00575,30,Female,East,Premium,11,18829,9,Theft,1656,1,0
CUST00576,29,Female,North,Premium,11,8086,1,Accident,42120,4,1
CUST00577,48,Male,East,Basic,5,49073,6,Fire,58518,2,1
CUST00578,63,Female,South,Basic,10,7590,12,Accident,20854,3,1
CUST00579,19,Female,South,Gold,9,44893,11,Accident,54212,2,0
CUST00580,68,Male,North,Gold,3,12860,2,Theft,50696,3,0
CUST00581,67,Female,South,Basic,5,43176,7,Accident,78582,2,1
CUST00582,52,Female,South,Basic,13,6948,5,Accident,67492,4,0
CUST00583,40,Male,West,Basic,12,41731,2,Natural Disaster,58795,4,1
CUST00584,34,Male,North,Basic,5,38461,7,Theft,25560,1,0
CUST00585,43,Male,East,Basic,2,31295,10,Natural Disaster,52317,4,1
CUST00586,25,Female,North,Basic,11,43131,12,Theft,79572,3,0
CUST00587,46,Female,South,Premium,4,49893,2,Natural Disaster,1645,1,1
CUST00588,43,Male,West,Premium,11,16924,8,Natural Disaster,34146,4,1
CUST00589,27,Male,North,Basic,11,43655,10,Fire,40877,0,1
CUST00590,43,Female,North,Basic,2,15851,2,Accident,53736,3,0
CUST00591,51,Male,South,Gold,5,12734,0,Natural Disaster,45693,1,0
CUST00592,68,Male,South,Basic,10,47681,12,Fire,21119,3,1
CUST00593,58,Male,North,Premium,13,10293,1,Natural Disaster,48679,1,0
CUST00594,24,Female,South,Basic,12,18820,3,Natural Disaster,14163,3,0
CUST00595,21,Female,South,Premium,2,7291,12,Fire,31802,0,0
CUST00596,67,Female,South,Basic,10,17391,10,Fire,53175,4,1
CUST00597,62,Female,South,Basic,14,40466,1,Fire,11111,2,1
CUST00598,28,Female,South,Basic,9,49334,3,Accident,60936,2,1
CUST00599,46,Female,West,Basic,10,46970,3,Accident,66526,2,1
CUST00600,53,Male,South,Basic,6,35796,3,Natural Disaster,22119,1,0
CUST00601,42,Female,East,Premium,8,38809,0,Accident,62896,4,1
CUST00602,38,Female,North,Basic,9,22591,8,Fire,36539,1,1
CUST00603,53,Male,West,Basic,13,47640,9,Theft,56387,1,1
CUST00604,27,Female,West,Premium,8,41389,10,Accident,43823,1,1
CUST00605,54,Female,South,Premium,5,8352,6,Fire,70555,1,0
CUST00606,26,Male,North,Gold,5,23062,1,Fire,48418,4,0
CUST00607,41,Male,East,Premium,6,33172,2,Fire,49695,2,1
CUST00608,52,Male,South,Basic,14,15937,12,Fire,62936,3,0
CUST00609,66,Female,North,Premium,1,33121,7,Natural Disaster,17418,1,1
CUST00610,52,Male,South,Gold,13,19602,6,Fire,27742,4,0
CUST00611,65,Female,South,Gold,11,46740,3,Fire,49028,0,1
CUST00612,53,Female,South,Basic,8,28136,3,Natural Disaster,78700,3,1
CUST00613,35,Female,South,Basic,2,5945,8,Accident,8618,1,0
CUST00614,66,Female,South,Basic,6,24812,14,Theft,69916,1,0
CUST00615,56,Male,South,Premium,14,12973,4,Natural Disaster,55628,3,1
CUST00616,49,Male,South,Premium,14,28552,13,Natural Disaster,15725,3,0
CUST00617,41,Female,East,Premium,9,19118,12,Accident,42135,1,0
CUST00618,40,Male,West,Basic,13,16290,10,Accident,71223,4,1
CUST00619,49,Female,East,Premium,3,30123,4,Fire,46969,0,1
CUST00620,54,Female,South,Gold,2,21383,14,Accident,68122,4,1
CUST00621,29,Female,South,Basic,10,15366,6,Theft,9056,2,0
CUST00622,66,Male,East,Premium,5,6797,0,Natural Disaster,71958,2,0
CUST00623,30,Female,East,Basic,11,31456,2,Theft,61346,2,0
CUST00624,40,Female,West,Gold,9,49016,1,Fire,1952,1,0
CUST00625,42,Male,East,Gold,6,26427,10,Theft,13521,0,0
CUST00626,52,Male,West,Premium,14,7257,9,Fire,11906,0,1
CUST00627,58,Male,South,Premium,8,7197,5,Theft,69514,1,1
CUST00628,47,Male,North,Gold,8,13222,10,Natural Disaster,43769,1,1
CUST00629,34,Female,North,Basic,7,30187,11,Theft,32275,1,0
CUST00630,66,Male,North,Basic,5,19152,5,Accident,44766,0,0
CUST00631,37,Female,North,Premium,2,25781,9,Theft,13343,1,1
CUST00632,65,Male,South,Basic,14,40680,0,Natural Disaster,78487,3,1
CUST00633,42,Male,North,Basic,10,16004,13,Fire,78056,3,0
CUST00634,39,Male,East,Gold,10,46642,13,Theft,77862,3,1
CUST00635,30,Male,East,Premium,5,30515,5,Theft,31521,1,1
CUST00636,36,Male,North,Basic,12,20416,9,Accident,1805,3,1
CUST00637,66,Male,East,Basic,7,11152,1,Fire,36868,1,0
CUST00638,53,Female,West,Basic,12,12172,10,Fire,35343,3,0
CUST00639,29,Male,South,Basic,12,8185,3,Fire,78458,1,1
CUST00640,58,Male,North,Basic,7,30352,5,Natural Disaster,75327,4,0
CUST00641,36,Male,North,Premium,11,35743,2,Natural Disaster,36383,2,1
CUST00642,29,Male,South,Basic,13,36212,2,Accident,16040,4,1
CUST00643,26,Female,East,Basic,2,31618,11,Theft,26187,2,1
CUST00644,24,Male,South,Basic,7,14161,2,Natural Disaster,63678,2,0
CUST00645,45,Male,South,Gold,6,22467,3,Fire,27525,3,1
CUST00646,31,Male,East,Basic,7,26589,8,Theft,39394,2,1
CUST00647,48,Male,South,Basic,11,42630,3,Theft,64989,2,0
CUST00648,69,Female,East,Basic,8,8070,12,Theft,40652,4,1
CUST00649,36,Male,East,Premium,4,49708,3,Accident,78510,2,1
CUST00650,64,Female,South,Premium,1,13563,3,Natural Disaster,75402,1,1
CUST00651,33,Male,West,Basic,8,30254,6,Natural Disaster,50200,1,0
CUST00652,22,Female,East,Basic,8,21585,4,Theft,16015,3,0
CUST00653,52,Female,South,Basic,3,35297,11,Accident,61911,4,1
CUST00654,29,Male,East,Premium,3,19772,1,Accident,57221,0,1
CUST00655,42,Male,West,Premium,5,19455,6,Natural Disaster,21695,4,1
CUST00656,69,Female,West,Basic,14,11299,2,Natural Disaster,25805,0,0
CUST00657,38,Female,North,Basic,3,15188,10,Accident,25190,2,1
CUST00658,53,Male,East,Basic,14,29763,0,Fire,8997,0,1
CUST00659,40,Female,East,Basic,5,37517,8,Accident,23752,2,0
CUST00660,33,Female,South,Premium,8,26555,4,Fire,19069,4,1
CUST00661,56,Female,East,Basic,1,34323,9,Natural Disaster,62485,4,1
CUST00662,62,Male,North,Basic,2,22938,0,Accident,58291,3,0
CUST00663,59,Female,West,Basic,2,26983,10,Accident,31508,3,0
CUST00664,56,Female,West,Gold,12,17874,0,Accident,52574,2,1
CUST00665,31,Female,North,Gold,4,29805,0,Accident,52902,2,1
CUST00666,48,Male,East,Basic,9,37822,11,Theft,63426,1,0
CUST00667,22,Male,East,Basic,2,25750,8,Theft,9524,1,1
CUST00668,52,Female,North,Basic,12,41799,12,Natural Disaster,11071,1,0
CUST00669,40,Male,South,Basic,14,47083,7,Natural Disaster,42466,4,0
CUST00670,46,Female,West,Basic,11,32946,10,Accident,51094,0,0
CUST00671,60,Male,North,Premium,13,6552,12,Theft,76317,2,1
CUST00672,28,Male,North,Premium,12,35049,14,Natural Disaster,41239,3,1
CUST00673,35,Female,East,Gold,9,12795,12,Fire,48560,2,1
CUST00674,64,Male,West,Basic,7,10271,5,Theft,46924,0,1
CUST00675,29,Male,East,Gold,10,19665,9,Theft,55542,2,1
CUST00676,26,Male,North,Premium,8,5115,14,Theft,50264,3,1
CUST00677,27,Female,South,Basic,1,41381,14,Accident,68799,3,1
CUST00678,61,Male,West,Basic,13,33994,5,Fire,39022,0,1
CUST00679,34,Male,North,Basic,5,32186,5,Accident,36579,3,1
CUST00680,55,Female,North,Basic,9,35267,3,Natural Disaster,13571,4,1
CUST00681,24,Male,South,Basic,12,44140,4,Fire,49225,3,1
CUST00682,63,Male,North,Premium,4,29935,9,Accident,8227,0,1
CUST00683,30,Male,North,Basic,2,36748,2,Theft,42189,0,1
CUST00684,57,Male,West,Gold,6,29603,2,Fire,15207,2,0
CUST00685,59,Male,West,Basic,2,8837,9,Theft,79208,3,0
CUST00686,26,Female,West,Gold,3,41301,6,Natural Disaster,54406,3,0
CUST00687,67,Female,East,Basic,14,14610,4,Fire,42783,0,0
CUST00688,44,Male,South,Premium,8,33615,7,Natural Disaster,29879,2,1
CUST00689,19,Male,West,Basic,3,16108,4,Natural Disaster,29845,2,1
CUST00690,22,Male,East,Basic,2,43599,11,Natural Disaster,11015,4,1
CUST00691,46,Female,East,Gold,6,27347,3,Fire,22496,4,1
CUST00692,54,Female,South,Basic,14,39062,13,Natural Disaster,1707,0,1
CUST00693,55,Male,South,Premium,3,12550,2,Accident,18767,2,0
CUST00694,36,Male,North,Premium,1,33205,11,Accident,27467,2,1
CUST00695,25,Female,East,Basic,12,23459,1,Natural Disaster,8118,4,0
CUST00696,65,Male,West,Basic,14,28750,2,Theft,64884,4,0
CUST00697,62,Female,South,Premium,14,49637,6,Natural Disaster,12213,0,1
CUST00698,18,Female,East,Basic,3,32729,7,Natural Disaster,9868,2,1
CUST00699,39,Male,West,Premium,6,43585,14,Theft,52716,0,1
CUST00700,69,Female,East,Gold,3,23162,4,Fire,43523,4,1
CUST00701,34,Male,South,Basic,9,49854,10,Fire,35028,3,1
CUST00702,24,Male,North,Basic,7,15690,0,Natural Disaster,11545,4,0
CUST00703,42,Male,East,Premium,14,34104,2,Accident,1357,2,1
CUST00704,62,Male,West,Basic,5,21757,3,Accident,22788,0,1
CUST00705,21,Male,South,Basic,2,19770,9,Accident,17802,2,0
CUST00706,53,Male,North,Basic,9,15457,12,Natural Disaster,55739,4,1
CUST00707,23,Female,West,Premium,5,47802,12,Accident,2593,4,1
CUST00708,48,Female,West,Basic,7,22957,11,Accident,5602,1,1
CUST00709,36,Female,West,Basic,9,34619,3,Fire,76113,4,1
CUST00710,61,Female,East,Premium,4,25828,11,Natural Disaster,11943,2,0
CUST00711,56,Male,South,Basic,9,22171,0,Fire,34012,0,0
CUST00712,44,Female,West,Basic,1,39313,9,Theft,71108,0,1
CUST00713,27,Female,East,Gold,12,18146,8,Fire,17250,1,1
CUST00714,43,Female,South,Premium,6,19202,11,Natural Disaster,45053,2,1
CUST00715,36,Male,South,Gold,2,42142,9,Accident,40388,4,0
CUST00716,56,Female,East,Basic,8,26831,14,Natural Disaster,72405,3,0
CUST00717,20,Male,East,Premium,5,14849,14,Fire,72507,0,1
CUST00718,62,Female,West,Basic,3,25439,3,Natural Disaster,50662,2,1
CUST00719,30,Male,South,Basic,2,21990,1,Natural Disaster,62311,1,0
CUST00720,67,Male,North,Basic,8,18336,12,Fire,72504,3,1
CUST00721,45,Female,East,Basic,7,40344,8,Fire,57657,2,0
CUST00722,37,Male,South,Gold,9,27953,13,Theft,74183,4,0
CUST00723,45,Male,South,Basic,8,10051,3,Theft,26499,0,1
CUST00724,25,Female,West,Premium,11,15068,3,Fire,32785,4,0
CUST00725,58,Female,North,Premium,4,21967,10,Natural Disaster,75536,1,1
CUST00726,56,Female,West,Premium,2,26773,5,Fire,53030,0,0
CUST00727,18,Male,North,Basic,14,48769,7,Accident,38909,3,1
CUST00728,20,Male,North,Premium,13,36014,4,Theft,35894,0,1
CUST00729,30,Male,East,Basic,2,13847,11,Accident,73006,4,0
CUST00730,45,Female,South,Basic,2,9881,7,Natural Disaster,16473,2,0
